NS_GPS_Time,SlowDr_Status,INS_Vehicle_SlowDr_Pos_X,INS_Vehicle_SlowDr_Pos_Y,INS_Vehicle_SlowDr_Pos_Z,INS_Vehicle_SlowDr_Pitch,INS_Vehicle_SlowDr_Roll,INS_Vehicle_SlowDr_Headin
266933830, 1, 180.34400000004098, -487.9290000000037, 9.640000000130385, -1.079999999999984, 1.3940000000000055, 329.487
266933840, 1, 180.3110000002198, -487.9869999997318, 9.641000000294298, -1.0910000000000082, 1.399000000000001, 329.482
266933850, 1, 180.2770000002347, -488.0439999997616, 9.64199999999255, -1.0910000000000082, 1.3900000000000006, 329.479
266933860, 1, 180.24399999994785, -488.1019999999553, 9.643000000156462, -1.0970000000000084, 1.3970000000000056, 329.476
266933870, 1, 180.20999999996275, -488.1589999999851, 9.645000000018626, -1.1020000000000039, 1.3930000000000007, 329.474
266933880, 1, 180.17700000014156, -488.21699999971315, 9.64600000018254, -1.1059999999999945, 1.3960000000000008, 329.47
266933890, 1, 180.14300000015646, -488.27399999974295, 9.647000000346452, -1.1119999999999948, 1.3970000000000056, 329.468
266933900, 1, 180.11000000033528, -488.33199999993667, 9.648000000044703, -1.1169999999999902, 1.4000000000000057, 329.46500000000003
266933910, 1, 180.07700000004843, -488.3889999999665, 9.650000000372529, -1.1210000000000093, 1.3979999999999961, 329.462
266933920, 1, 180.04300000006333, -488.4469999996945, 9.65100000007078, -1.1260000000000048, 1.4039999999999964, 329.459
266933930, 1, 180.01000000024214, -488.50399999972433, 9.652000000234693, -1.1289999999999907, 1.4050000000000011, 329.455
266933940, 1, 179.97600000025705, -488.56099999975413, 9.654000000096858, -1.1339999999999861, 1.4009999999999962, 329.452
266933950, 1, 179.9429999999702, -488.61799999978393, 9.65500000026077, -1.1409999999999911, 1.4080000000000013, 329.45
266933960, 1, 179.910000000149, -488.67499999981374, 9.655999999959022, -1.1469999999999914, 1.4140000000000015, 329.446
266933970, 1, 179.8760000001639, -488.73300000000745, 9.658000000286847, -1.1519999999999868, 1.4099999999999966, 329.443
266933980, 1, 179.84300000034273, -488.79000000003725, 9.658999999985099, -1.1589999999999918, 1.4170000000000016, 329.439
266933990, 1, 179.81000000005588, -488.84700000006706, 9.661000000312924, -1.1599999999999966, 1.4200000000000017, 329.437
266934000, 1, 179.7770000002347, -488.9039999996312, 9.662000000011176, -1.1740000000000066, 1.426000000000002, 329.433
266934010, 1, 179.7430000002496, -488.960999999661, 9.663000000175089, -1.1809999999999832, 1.4249999999999972, 329.43
266934020, 1, 179.70999999996275, -489.0179999996908, 9.665000000037253, -1.1869999999999834, 1.4270000000000067, 329.427
266934030, 1, 179.67700000014156, -489.07400000002235, 9.666000000201166, -1.1980000000000075, 1.433000000000007, 329.423
266934040, 1, 179.64400000032037, -489.13100000005215, 9.66800000006333, -1.2019999999999982, 1.4320000000000022, 329.42
266934050, 1, 179.61100000003353, -489.1879999996163, 9.669000000227243, -1.2109999999999843, 1.4350000000000023, 329.41700000000003
266934060, 1, 179.57800000021234, -489.2449999996461, 9.670000000391155, -1.2169999999999845, 1.4309999999999974, 329.414
266934070, 1, 179.54500000039116, -489.30099999997765, 9.67200000025332, -1.2270000000000039, 1.4369999999999976, 329.411
266934080, 1, 179.5109999999404, -489.35800000000745, 9.672999999951571, -1.2390000000000043, 1.4410000000000025, 329.408
266934090, 1, 179.4780000001192, -489.41500000003725, 9.675000000279397, -1.2390000000000043, 1.4410000000000025, 329.40500000000003
266934100, 1, 179.44500000029802, -489.47099999990314, 9.675999999977648, -1.2469999999999857, 1.4399999999999977, 329.401
266934110, 1, 179.41200000001118, -489.52799999993294, 9.678000000305474, -1.2549999999999955, 1.445999999999998, 329.399
266934120, 1, 179.3800000003539, -489.58399999979883, 9.679000000003725, -1.26400000000001, 1.4420000000000073, 329.395
266934130, 1, 179.34700000006706, -489.6399999996647, 9.680000000167638, -1.2700000000000102, 1.4480000000000075, 329.392
266934140, 1, 179.31400000024587, -489.6969999996945, 9.682000000029802, -1.2750000000000057, 1.4420000000000073, 329.39
266934150, 1, 179.28099999995902, -489.7530000000261, 9.683000000193715, -1.2779999999999916, 1.4450000000000074, 329.387
266934160, 1, 179.24800000013784, -489.80899999989197, 9.68500000005588, -1.2860000000000014, 1.4450000000000074, 329.385
266934170, 1, 179.21500000031665, -489.86499999975786, 9.686000000219792, -1.2949999999999875, 1.4450000000000074, 329.382
266934180, 1, 179.18300000019372, -489.92099999962375, 9.687000000383705, -1.299999999999983, 1.4450000000000074, 329.38100000000003
266934190, 1, 179.15000000037253, -489.9769999999553, 9.68900000024587, -1.3100000000000023, 1.4440000000000026, 329.378
266934200, 1, 179.11700000008568, -490.0329999998212, 9.68999999994412, -1.3199999999999932, 1.4480000000000075, 329.37600000000003
266934210, 1, 179.0840000002645, -490.0889999996871, 9.692000000271946, -1.3309999999999889, 1.4429999999999978, 329.374
266934220, 1, 179.05200000014156, -490.1450000000186, 9.692999999970198, -1.3449999999999989, 1.4500000000000028, 329.372
266934230, 1, 179.01900000032037, -490.2009999998845, 9.69400000013411, -1.3530000000000086, 1.4429999999999978, 329.37
266934240, 1, 178.98700000019744, -490.25600000005215, 9.695999999996275, -1.3669999999999902, 1.448999999999998, 329.368
266934250, 1, 178.95400000037625, -490.31199999991804, 9.697000000160187, -1.377999999999986, 1.445999999999998, 329.367
266934260, 1, 178.92200000025332, -490.36799999978393, 9.699000000022352, -1.3839999999999861, 1.4369999999999976, 329.36400000000003
266934270, 1, 178.88899999996647, -490.42299999995157, 9.700000000186265, -1.3930000000000007, 1.4369999999999976, 329.363
266934280, 1, 178.8570000003092, -490.47899999981746, 9.702000000048429, -1.399000000000001, 1.4390000000000072, 329.361
266934290, 1, 178.82400000002235, -490.5339999999851, 9.703000000212342, -1.4039999999999964, 1.4339999999999975, 329.359
266934300, 1, 178.79200000036508, -490.589999999851, 9.705000000074506, -1.4110000000000014, 1.4350000000000023, 329.357
266934310, 1, 178.75900000007823, -490.6450000000186, 9.70699999993667, -1.4129999999999825, 1.4309999999999974, 329.354
266934320, 1, 178.7269999999553, -490.6999999997206, 9.708000000100583, -1.414999999999992, 1.4350000000000023, 329.353
266934330, 1, 178.69500000029802, -490.75600000005215, 9.709999999962747, -1.4269999999999925, 1.4339999999999975, 329.35200000000003
266934340, 1, 178.6630000001751, -490.81099999975413, 9.712000000290573, -1.4269999999999925, 1.4339999999999975, 329.351
266934350, 1, 178.6300000003539, -490.86599999992177, 9.712999999988824, -1.436000000000007, 1.4399999999999977, 329.349
266934360, 1, 178.59800000023097, -490.92099999962375, 9.71500000031665, -1.4420000000000073, 1.4369999999999976, 329.347
266934370, 1, 178.56600000010803, -490.9759999997914, 9.717000000178814, -1.4439999999999884, 1.4369999999999976, 329.346
266934380, 1, 178.5339999999851, -491.030999999959, 9.718000000342727, -1.4489999999999839, 1.4399999999999977, 329.344
266934390, 1, 178.5010000001639, -491.085999999661, 9.720000000204891, -1.4540000000000077, 1.4399999999999977, 329.344
266934400, 1, 178.46900000004098, -491.14099999982864, 9.722000000067055, -1.4579999999999984, 1.4410000000000025, 329.343
266934410, 1, 178.4370000003837, -491.1959999999963, 9.72400000039488, -1.461999999999989, 1.4450000000000074, 329.341
266934420, 1, 178.40500000026077, -491.25099999969825, 9.725000000093132, -1.4660000000000082, 1.4500000000000028, 329.341
266934430, 1, 178.37300000013784, -491.304999999702, 9.726999999955297, -1.4650000000000034, 1.456000000000003, 329.34000000000003
266934440, 1, 178.3410000000149, -491.3599999998696, 9.729000000283122, -1.4669999999999845, 1.4549999999999983, 329.34000000000003
266934450, 1, 178.30900000035763, -491.41500000003725, 9.731000000145286, -1.4699999999999989, 1.4540000000000077, 329.34000000000003
266934460, 1, 178.2770000002347, -491.469000000041, 9.73300000000745, -1.4679999999999893, 1.453000000000003, 329.342
266934470, 1, 178.24500000011176, -491.52399999974295, 9.734000000171363, -1.4699999999999989, 1.456000000000003, 329.343
266934480, 1, 178.21299999998882, -491.5779999997467, 9.736000000033528, -1.475999999999999, 1.4570000000000078, 329.344
266934490, 1, 178.18100000033155, -491.6329999999143, 9.738000000361353, -1.4770000000000039, 1.4669999999999987, 329.344
266934500, 1, 178.14900000020862, -491.68699999991804, 9.740000000223517, -1.4799999999999898, 1.4699999999999989, 329.345
266934510, 1, 178.11700000008568, -491.74099999992177, 9.74100000038743, -1.4809999999999945, 1.4720000000000084, 329.347
266934520, 1, 178.08499999996275, -491.79599999962375, 9.743000000249594, -1.48599999999999, 1.4699999999999989, 329.349
266934530, 1, 178.05400000000373, -491.84999999962747, 9.745000000111759, -1.4879999999999995, 1.4780000000000086, 329.35200000000003
266934540, 1, 178.02200000034645, -491.9039999996312, 9.746999999973923, -1.4939999999999998, 1.4780000000000086, 329.357
266934550, 1, 177.99000000022352, -491.9579999996349, 9.748000000137836, -1.5, 1.4860000000000042, 329.36
266934560, 1, 177.95800000010058, -492.01199999963865, 9.75, -1.4939999999999998, 1.483000000000004, 329.365
266934570, 1, 177.92700000014156, -492.0659999996424, 9.752000000327826, -1.5049999999999955, 1.487000000000009, 329.369
266934580, 1, 177.89500000001863, -492.1199999996461, 9.753000000026077, -1.5039999999999907, 1.4950000000000045, 329.374
266934590, 1, 177.86300000036135, -492.1739999996498, 9.755000000353903, -1.5049999999999955, 1.4909999999999997, 329.38100000000003
266934600, 1, 177.83199999993667, -492.22799999965355, 9.757000000216067, -1.5180000000000007, 1.5010000000000048, 329.386
266934610, 1, 177.8000000002794, -492.2819999996573, 9.759000000078231, -1.5200000000000102, 1.4899999999999949, 329.392
266934620, 1, 177.76900000032037, -492.335999999661, 9.760000000242144, -1.5219999999999914, 1.5019999999999953, 329.399
266934630, 1, 177.73700000019744, -492.3899999996647, 9.762000000104308, -1.5289999999999964, 1.4989999999999952, 329.406
266934640, 1, 177.70600000023842, -492.44399999966845, 9.763999999966472, -1.532999999999987, 1.5010000000000048, 329.414
266934650, 1, 177.67400000011548, -492.4969999999739, 9.765000000130385, -1.5370000000000061, 1.4980000000000047, 329.422
266934660, 1, 177.64300000015646, -492.55099999997765, 9.76699999999255, -1.5439999999999827, 1.5040000000000049, 329.431
266934670, 1, 177.61100000003353, -492.6049999999814, 9.769000000320375, -1.5449999999999875, 1.5019999999999953, 329.439
266934680, 1, 177.5800000000745, -492.6579999998212, 9.77100000018254, -1.5430000000000064, 1.507000000000005, 329.448
266934690, 1, 177.54900000011548, -492.7119999998249, 9.772000000346452, -1.5480000000000018, 1.5010000000000048, 329.457
266934700, 1, 177.51699999999255, -492.76599999982864, 9.774000000208616, -1.5459999999999923, 1.5079999999999956, 329.467
266934710, 1, 177.48600000003353, -492.81899999966845, 9.77600000007078, -1.549999999999983, 1.5049999999999955, 329.476
266934720, 1, 177.4550000000745, -492.8729999996722, 9.777999999932945, -1.549999999999983, 1.5040000000000049, 329.486
266934730, 1, 177.42400000011548, -492.92599999997765, 9.78000000026077, -1.5439999999999827, 1.5010000000000048, 329.497
266934740, 1, 177.39300000015646, -492.97899999981746, 9.782000000122935, -1.5430000000000064, 1.5019999999999953, 329.509
266934750, 1, 177.36200000019744, -493.0329999998212, 9.783000000286847, -1.5459999999999923, 1.5030000000000001, 329.52
266934760, 1, 177.33100000023842, -493.085999999661, 9.785000000149012, -1.5449999999999875, 1.4989999999999952, 329.532
266934770, 1, 177.29900000011548, -493.1389999999665, 9.787000000011176, -1.5409999999999968, 1.5030000000000001, 329.545
266934780, 1, 177.26800000015646, -493.1929999999702, 9.789000000339001, -1.5379999999999825, 1.4959999999999951, 329.559
266934790, 1, 177.23800000036135, -493.24599999981, 9.791000000201166, -1.5339999999999918, 1.4879999999999995, 329.573
266934800, 1, 177.20699999993667, -493.2989999996498, 9.792000000365078, -1.5349999999999966, 1.4849999999999994, 329.588
266934810, 1, 177.17599999997765, -493.3519999999553, 9.794000000227243, -1.5370000000000061, 1.483000000000004, 329.604
266934820, 1, 177.14500000001863, -493.405999999959, 9.796000000089407, -1.5370000000000061, 1.4710000000000036, 329.62
266934830, 1, 177.1140000000596, -493.45899999979883, 9.797999999951571, -1.5360000000000014, 1.4699999999999989, 329.636
266934840, 1, 177.08300000010058, -493.51199999963865, 9.799000000115484, -1.5370000000000061, 1.4680000000000035, 329.653
266934850, 1, 177.05200000014156, -493.5649999999441, 9.800999999977648, -1.5430000000000064, 1.472999999999999, 329.67
266934860, 1, 177.02200000034645, -493.61799999978393, 9.803000000305474, -1.5459999999999923, 1.4669999999999987, 329.688
266934870, 1, 176.99100000038743, -493.67099999962375, 9.805000000167638, -1.546999999999997, 1.4699999999999989, 329.709
266934880, 1, 176.95999999996275, -493.7239999999292, 9.80600000033155, -1.554000000000002, 1.4780000000000086, 329.729
266934890, 1, 176.93000000016764, -493.77699999976903, 9.808000000193715, -1.5519999999999925, 1.4720000000000084, 329.75
266934900, 1, 176.89900000020862, -493.8289999999106, 9.81000000005588, -1.5559999999999832, 1.4789999999999992, 329.772
266934910, 1, 176.8680000002496, -493.8819999997504, 9.811000000219792, -1.5660000000000025, 1.487000000000009, 329.796
266934920, 1, 176.83799999998882, -493.9350000000559, 9.813000000081956, -1.5670000000000073, 1.4959999999999951, 329.82
266934930, 1, 176.8070000000298, -493.9879999998957, 9.81499999994412, -1.5600000000000023, 1.4899999999999949, 329.846
266934940, 1, 176.7770000002347, -494.0409999997355, 9.816000000108033, -1.5670000000000073, 1.4909999999999997, 329.873
266934950, 1, 176.74600000027567, -494.09299999987707, 9.817999999970198, -1.5679999999999836, 1.4989999999999952, 329.901
266934960, 1, 176.7160000000149, -494.1459999997169, 9.820000000298023, -1.563999999999993, 1.5010000000000048, 329.932
266934970, 1, 176.6860000002198, -494.19900000002235, 9.822000000160187, -1.5730000000000075, 1.5040000000000049, 329.963
266934980, 1, 176.65500000026077, -494.25099999969825, 9.824000000022352, -1.5699999999999932, 1.5040000000000049, 329.996
266934990, 1, 176.625, -494.3040000000037, 9.825000000186265, -1.5649999999999977, 1.5, 330.03000000000003
266935000, 1, 176.5950000002049, -494.3559999996796, 9.827000000048429, -1.5689999999999884, 1.5139999999999958, 330.065
266935010, 1, 176.56499999994412, -494.4089999999851, 9.829000000376254, -1.5679999999999836, 1.5160000000000053, 330.101
266935020, 1, 176.5339999999851, -494.460999999661, 9.831000000238419, -1.5679999999999836, 1.516999999999996, 330.13800000000003
266935030, 1, 176.50400000019, -494.5139999999665, 9.83199999993667, -1.5730000000000075, 1.527000000000001, 330.177
266935040, 1, 176.47400000039488, -494.5659999996424, 9.834000000264496, -1.5720000000000027, 1.5319999999999965, 330.217
266935050, 1, 176.4440000001341, -494.61899999994785, 9.83600000012666, -1.5649999999999977, 1.5400000000000063, 330.257
266935060, 1, 176.414000000339, -494.67099999962375, 9.837999999988824, -1.5670000000000073, 1.5409999999999968, 330.29900000000004
266935070, 1, 176.38400000007823, -494.7239999999292, 9.84000000031665, -1.5720000000000027, 1.5460000000000065, 330.342
266935080, 1, 176.35499999998137, -494.7759999996051, 9.841000000014901, -1.5679999999999836, 1.5430000000000064, 330.38800000000003
266935090, 1, 176.32500000018626, -494.8279999997467, 9.843000000342727, -1.5670000000000073, 1.551000000000002, 330.433
266935100, 1, 176.29500000039116, -494.88100000005215, 9.845000000204891, -1.563999999999993, 1.5499999999999972, 330.481
266935110, 1, 176.26500000013039, -494.93299999972805, 9.847000000067055, -1.5600000000000023, 1.5550000000000068, 330.529
266935120, 1, 176.23600000003353, -494.9849999998696, 9.848000000230968, -1.5629999999999882, 1.5529999999999973, 330.579
266935130, 1, 176.20600000023842, -495.0379999997094, 9.850000000093132, -1.5600000000000023, 1.551000000000002, 330.63
266935140, 1, 176.17700000014156, -495.089999999851, 9.851999999955297, -1.556999999999988, 1.5529999999999973, 330.682
266935150, 1, 176.14700000034645, -495.14199999999255, 9.854000000283122, -1.556999999999988, 1.5520000000000067, 330.735
266935160, 1, 176.1180000002496, -495.19399999966845, 9.856000000145286, -1.556999999999988, 1.5499999999999972, 330.789
266935170, 1, 176.08900000015274, -495.2469999999739, 9.857000000309199, -1.5550000000000068, 1.5490000000000066, 330.845
266935180, 1, 176.06000000005588, -495.2989999996498, 9.859000000171363, -1.5619999999999834, 1.5480000000000018, 330.901
266935190, 1, 176.03099999995902, -495.3509999997914, 9.861000000033528, -1.5600000000000023, 1.551000000000002, 330.958
266935200, 1, 176.0010000001639, -495.40299999993294, 9.86200000019744, -1.5629999999999882, 1.546999999999997, 331.016
266935210, 1, 175.97200000006706, -495.45599999977276, 9.864000000059605, -1.5649999999999977, 1.5480000000000018, 331.075
266935220, 1, 175.9440000001341, -495.5079999999143, 9.86600000038743, -1.5660000000000025, 1.5490000000000066, 331.134
266935230, 1, 175.91500000003725, -495.5600000000559, 9.867000000085682, -1.5689999999999884, 1.5490000000000066, 331.195
266935240, 1, 175.8859999999404, -495.6119999997318, 9.868999999947846, -1.5720000000000027, 1.5480000000000018, 331.257
266935250, 1, 175.8570000003092, -495.66399999987334, 9.870000000111759, -1.5730000000000075, 1.5499999999999972, 331.319
266935260, 1, 175.82900000037625, -495.7160000000149, 9.871999999973923, -1.5769999999999982, 1.5490000000000066, 331.382
266935270, 1, 175.8000000002794, -495.7689999998547, 9.874000000301749, -1.5819999999999936, 1.546999999999997, 331.444
266935280, 1, 175.77200000034645, -495.8209999999963, 9.875, -1.5809999999999889, 1.5450000000000017, 331.508
266935290, 1, 175.7430000002496, -495.8729999996722, 9.877000000327826, -1.5819999999999936, 1.5460000000000065, 331.573
266935300, 1, 175.71500000031665, -495.92499999981374, 9.87900000018999, -1.5879999999999939, 1.5480000000000018, 331.63800000000003
266935310, 1, 175.6870000003837, -495.9769999999553, 9.880000000353903, -1.5910000000000082, 1.5420000000000016, 331.704
266935320, 1, 175.6589999999851, -496.0289999996312, 9.882000000216067, -1.5910000000000082, 1.5450000000000017, 331.771
266935330, 1, 175.63100000005215, -496.08099999977276, 9.884000000078231, -1.5929999999999893, 1.5409999999999968, 331.839
266935340, 1, 175.6030000001192, -496.1329999999143, 9.885000000242144, -1.5919999999999845, 1.5430000000000064, 331.908
266935350, 1, 175.57500000018626, -496.1850000000559, 9.887000000104308, -1.5919999999999845, 1.5430000000000064, 331.978
266935360, 1, 175.54700000025332, -496.2369999997318, 9.888999999966472, -1.5979999999999848, 1.546999999999997, 332.05
266935370, 1, 175.51900000032037, -496.28899999987334, 9.891000000294298, -1.5999999999999943, 1.5390000000000015, 332.122
266935380, 1, 175.49200000008568, -496.34199999971315, 9.89199999999255, -1.5979999999999848, 1.5370000000000061, 332.195
266935390, 1, 175.46400000015274, -496.3939999998547, 9.894000000320375, -1.5999999999999943, 1.546999999999997, 332.27
266935400, 1, 175.4370000003837, -496.44499999983236, 9.89600000018254, -1.5999999999999943, 1.5409999999999968, 332.344
266935410, 1, 175.4089999999851, -496.4969999999739, 9.898000000044703, -1.593999999999994, 1.5390000000000015, 332.421
266935420, 1, 175.38200000021607, -496.5489999996498, 9.900000000372529, -1.5929999999999893, 1.5370000000000061, 332.498
266935430, 1, 175.35499999998137, -496.6009999997914, 9.90100000007078, -1.5929999999999893, 1.5370000000000061, 332.576
266935440, 1, 175.32800000021234, -496.65299999993294, 9.902999999932945, -1.5900000000000034, 1.5370000000000061, 332.656
266935450, 1, 175.30099999997765, -496.70499999960884, 9.90500000026077, -1.5859999999999843, 1.5349999999999966, 332.736
266935460, 1, 175.27400000020862, -496.7569999997504, 9.907000000122935, -1.586999999999989, 1.5400000000000063, 332.818
266935470, 1, 175.24699999997392, -496.80899999989197, 9.908000000286847, -1.5919999999999845, 1.5379999999999967, 332.90000000000003
266935480, 1, 175.2200000002049, -496.8610000000335, 9.910000000149012, -1.5889999999999986, 1.5430000000000064, 332.985
266935490, 1, 175.1929999999702, -496.9129999997094, 9.912000000011176, -1.5879999999999939, 1.5499999999999972, 333.071
266935500, 1, 175.16700000036508, -496.964999999851, 9.913000000175089, -1.5889999999999986, 1.551000000000002, 333.158
266935510, 1, 175.14000000013039, -497.01699999999255, 9.915000000037253, -1.5929999999999893, 1.5559999999999974, 333.247
266935520, 1, 175.1140000000596, -497.06899999966845, 9.917000000365078, -1.5949999999999989, 1.5649999999999977, 333.335
266935530, 1, 175.08700000029057, -497.12099999981, 9.91800000006333, -1.5919999999999845, 1.5679999999999978, 333.426
266935540, 1, 175.0610000002198, -497.17199999978766, 9.920000000391155, -1.5979999999999848, 1.570999999999998, 333.51800000000003
266935550, 1, 175.035000000149, -497.2239999999292, 9.92200000025332, -1.5970000000000084, 1.5730000000000075, 333.612
266935560, 1, 175.00900000007823, -497.2759999996051, 9.922999999951571, -1.5979999999999848, 1.5790000000000077, 333.707
266935570, 1, 174.98300000000745, -497.3279999997467, 9.925000000279397, -1.6030000000000086, 1.581000000000003, 333.803
266935580, 1, 174.95699999993667, -497.37999999988824, 9.927000000141561, -1.603999999999985, 1.5859999999999985, 333.902
266935590, 1, 174.93100000033155, -497.4320000000298, 9.928000000305474, -1.6069999999999993, 1.5840000000000032, 334.0
266935600, 1, 174.90500000026077, -497.4839999997057, 9.930000000167638, -1.6119999999999948, 1.588000000000008, 334.101
266935610, 1, 174.8800000003539, -497.53499999968335, 9.93100000033155, -1.6159999999999854, 1.588000000000008, 334.202
266935620, 1, 174.85400000028312, -497.5869999998249, 9.933000000193715, -1.617999999999995, 1.5919999999999987, 334.30400000000003
266935630, 1, 174.82900000037625, -497.6389999999665, 9.93500000005588, -1.6239999999999952, 1.5930000000000035, 334.408
266935640, 1, 174.80400000000373, -497.6909999996424, 9.936000000219792, -1.6270000000000095, 1.5910000000000082, 334.514
266935650, 1, 174.77900000009686, -497.74299999978393, 9.938000000081956, -1.6310000000000002, 1.5930000000000035, 334.621
266935660, 1, 174.75400000019, -497.7949999999255, 9.93999999994412, -1.6289999999999907, 1.5919999999999987, 334.729
266935670, 1, 174.72900000028312, -497.84700000006706, 9.941000000108033, -1.6339999999999861, 1.5930000000000035, 334.84000000000003
266935680, 1, 174.70400000037625, -497.8980000000447, 9.942999999970198, -1.6399999999999864, 1.5960000000000036, 334.95
266935690, 1, 174.67900000000373, -497.9499999997206, 9.945000000298023, -1.6440000000000055, 1.5960000000000036, 335.062
266935700, 1, 174.65500000026077, -498.00199999986216, 9.945999999996275, -1.6529999999999916, 1.6069999999999993, 335.176
266935710, 1, 174.6300000003539, -498.0540000000037, 9.9480000003241, -1.6599999999999966, 1.608000000000004, 335.29200000000003
266935720, 1, 174.6060000001453, -498.1059999996796, 9.950000000186265, -1.6689999999999827, 1.6159999999999997, 335.407
266935730, 1, 174.58199999993667, -498.1579999998212, 9.951000000350177, -1.671999999999997, 1.6219999999999999, 335.524
266935740, 1, 174.55800000019372, -498.20999999996275, 9.953000000212342, -1.6809999999999832, 1.6260000000000048, 335.64300000000003
266935750, 1, 174.5339999999851, -498.2609999999404, 9.955000000074506, -1.688999999999993, 1.6359999999999957, 335.76300000000003
266935760, 1, 174.51000000024214, -498.3129999996163, 9.956000000238419, -1.6999999999999886, 1.6460000000000008, 335.884
266935770, 1, 174.48600000003353, -498.36499999975786, 9.958000000100583, -1.7109999999999843, 1.6569999999999965, 336.00600000000003
266935780, 1, 174.46299999998882, -498.4169999998994, 9.959999999962747, -1.718999999999994, 1.6620000000000061, 336.13
266935790, 1, 174.43900000024587, -498.469000000041, 9.962000000290573, -1.7249999999999943, 1.6710000000000065, 336.25600000000003
266935800, 1, 174.41600000020117, -498.5209999997169, 9.962999999988824, -1.73599999999999, 1.6770000000000067, 336.383
266935810, 1, 174.39199999999255, -498.57299999985844, 9.96500000031665, -1.7450000000000045, 1.6899999999999977, 336.511
266935820, 1, 174.36899999994785, -498.625, 9.967000000178814, -1.757000000000005, 1.7010000000000076, 336.64
266935830, 1, 174.3460000003688, -498.67599999997765, 9.969000000040978, -1.7649999999999864, 1.703000000000003, 336.77
266935840, 1, 174.32400000002235, -498.72799999965355, 9.970000000204891, -1.7750000000000057, 1.713000000000008, 336.902
266935850, 1, 174.30099999997765, -498.7799999997951, 9.972000000067055, -1.7839999999999918, 1.7169999999999987, 337.034
266935860, 1, 174.27799999993294, -498.83199999993667, 9.97400000039488, -1.7930000000000064, 1.7190000000000083, 337.17
266935870, 1, 174.25600000005215, -498.88399999961257, 9.976000000257045, -1.8089999999999975, 1.7220000000000084, 337.307
266935880, 1, 174.23400000017136, -498.93599999975413, 9.976999999955297, -1.8170000000000073, 1.722999999999999, 337.446
266935890, 1, 174.21100000012666, -498.9879999998957, 9.979000000283122, -1.8309999999999889, 1.7289999999999992, 337.585
266935900, 1, 174.18900000024587, -499.04000000003725, 9.981000000145286, -1.843999999999994, 1.7409999999999997, 337.726
266935910, 1, 174.16700000036508, -499.09199999971315, 9.98300000000745, -1.8499999999999943, 1.7590000000000003, 337.868
266935920, 1, 174.14600000018254, -499.1439999998547, 9.985000000335276, -1.8629999999999995, 1.7729999999999961, 338.011
266935930, 1, 174.12400000030175, -499.1959999999963, 9.986000000033528, -1.8760000000000048, 1.7789999999999964, 338.156
266935940, 1, 174.1030000001192, -499.2479999996722, 9.988000000361353, -1.8859999999999957, 1.7909999999999968, 338.302
266935950, 1, 174.08100000023842, -499.29999999981374, 9.990000000223517, -1.9029999999999916, 1.7960000000000065, 338.45
266935960, 1, 174.06000000005588, -499.3509999997914, 9.992000000085682, -1.9110000000000014, 1.7870000000000061, 338.6
266935970, 1, 174.039000000339, -499.40299999993294, 9.993000000249594, -1.924999999999983, 1.7800000000000011, 338.753
266935980, 1, 174.01900000032037, -499.45499999960884, 9.995000000111759, -1.9449999999999932, 1.7600000000000051, 338.908
266935990, 1, 173.99800000013784, -499.5069999997504, 9.996999999973923, -1.9669999999999845, 1.7450000000000045, 339.064
266936000, 1, 173.9769999999553, -499.55899999989197, 9.998000000137836, -1.9809999999999945, 1.730000000000004, 339.222
266936010, 1, 173.95699999993667, -499.6110000000335, 10.0, -1.9890000000000043, 1.733000000000004, 339.38100000000003
266936020, 1, 173.9370000003837, -499.6629999997094, 10.002000000327826, -2.009999999999991, 1.7340000000000089, 339.539
266936030, 1, 173.91700000036508, -499.714999999851, 10.00400000018999, -2.032999999999987, 1.7310000000000088, 339.7
266936040, 1, 173.89700000034645, -499.76699999999255, 10.005000000353903, -2.054000000000002, 1.7450000000000045, 339.86
266936050, 1, 173.87700000032783, -499.81899999966845, 10.007000000216067, -2.076999999999998, 1.766999999999996, 340.02
266936060, 1, 173.85800000000745, -499.87099999981, 10.009000000078231, -2.091000000000008, 1.7780000000000058, 340.182
266936070, 1, 173.83799999998882, -499.92299999995157, 10.010000000242144, -2.1189999999999998, 1.8070000000000022, 340.343
266936080, 1, 173.8190000001341, -499.97499999962747, 10.012000000104308, -2.141999999999996, 1.8299999999999983, 340.50600000000003
266936090, 1, 173.8000000002794, -500.02699999976903, 10.013999999966472, -2.156000000000006, 1.8539999999999992, 340.67
266936100, 1, 173.78099999995902, -500.0789999999106, 10.016000000294298, -2.1769999999999925, 1.8780000000000001, 340.834
266936110, 1, 173.7620000001043, -500.1319999997504, 10.018000000156462, -2.181999999999988, 1.882000000000005, 340.999
266936120, 1, 173.7430000002496, -500.18399999989197, 10.020000000018626, -2.1929999999999836, 1.9030000000000058, 341.16700000000003
266936130, 1, 173.72500000009313, -500.2360000000335, 10.022000000346452, -2.1970000000000027, 1.9110000000000014, 341.336
266936140, 1, 173.70600000023842, -500.2879999997094, 10.024000000208616, -2.1899999999999977, 1.933000000000007, 341.505
266936150, 1, 173.68800000008196, -500.339999999851, 10.02600000007078, -2.186000000000007, 1.956000000000003, 341.677
266936160, 1, 173.67000000039116, -500.39199999999255, 10.027999999932945, -2.186000000000007, 1.987000000000009, 341.848
266936170, 1, 173.6520000002347, -500.44499999983236, 10.03000000026077, -2.1779999999999973, 2.0090000000000003, 342.02
